,datetime,lat,lon,elev,t,td,p,slp,ww,tw,wwflag,ti,area1_t,area2_t,area3_t,freezing_level1_t,freezing_level2_t,freezing_level3_t,lapse_rate_t,lowest_t,lowest_p_t,lowest_z_t,type_t,PA_t,NA_t,area1_tw,area2_tw,area3_tw,freezing_level1_tw,freezing_level2_tw,freezing_level3_tw,lapse_rate_tw,lowest_tw,lowest_p_tw,lowest_z_tw,type_tw,PA_tw,NA_tw,area1_ti,area2_ti,area3_ti,freezing_level1_ti,freezing_level2_ti,freezing_level3_ti,lapse_rate_ti,lowest_ti,lowest_p_ti,lowest_z_ti,type_ti,PA_ti,NA_ti,ID
175651,1998-12-23 12:00:00,   32.4700,  266.1800,   79.0000,   -2.8000,   -4.4000, 1018.9817, 1029.2000,   66.0000,   -3.3600,    1.0000,   -3.2278, -183.0751,  312.2118,    0.0000, 3484.5200,    0.0000,    0.0000,    8.8757,   -2.7000, 1019.4000,   83.0000,    2.0000,  312.2118, -183.0751, -190.5654,  312.2118,    0.0000, 3464.9287,    0.0000,    0.0000,    7.5961,   -3.4282, 1019.4000,   83.0000,    2.0000,  312.2118, -190.5654, -183.0858,  286.4731,    0.0000, 3463.8056,    0.0000,    0.0000,    7.2337,   -3.3249, 1019.4000,   83.0000,    2.0000,  286.4731, -183.0858,72248
175654,1998-12-25 00:00:00,   32.4700,  266.1800,   79.0000,   -1.8000,   -2.8000, 1021.1974, 1031.4000,   79.0000,   -2.1700,    2.0000,   -2.0790, -207.6976,  133.6317,    0.0000, 2910.5833,    0.0000,    0.0000,    9.9156,   -1.7000, 1022.4000,   83.0000,    2.0000,  133.6317, -207.6976, -232.4080,   75.8117,    0.0000, 2752.2561,    0.0000,    0.0000,    8.6522,   -2.4640, 1022.4000,   83.0000,    2.0000,   75.8117, -232.4080, -224.0689,   67.1015,    0.0000, 2728.5661,    0.0000,    0.0000,    8.2342,   -2.4023, 1022.4000,   83.0000,    2.0000,   67.1015, -224.0689,72248
175718,1999-12-21 12:00:00,   32.4700,  266.1800,   79.0000,    2.8000,   -3.9000, 1012.2000, 1022.1000,   61.0000,    0.2200,    1.0000,    0.1129,    4.0647,  -60.8517,   16.3610,  161.1429, 1436.9773,    0.0000,    9.7603,    1.7000, 1012.8000,   83.0000,    1.0000,    4.0647,nan, -104.9987,   11.2210,nan,   17.7311, 1345.5266,    0.0000,    9.8791,    0.3695, 1012.8000,   83.0000,    2.0000,   11.2210, -104.9987, -103.7366,   10.2139,nan,   12.4536, 1340.3170,    0.0000,    9.4625,    0.2534, 1012.8000,   83.0000,    2.0000,   10.2139, -103.7366,72248
175808,2000-12-26 12:00:00,   32.4700,  266.1800,   79.0000,    1.1000,    0.0000, 1016.1556, 1026.2000,   61.0000,    0.6400,    1.0000,    0.5883,    1.5804,   -9.2821,  334.2590,   81.0000, 2653.2500,    0.0000,   -9.2279,    1.1000, 1016.2000,   83.0000,    1.0000,    1.5804,nan,  -23.8146,  266.6705,nan,   32.3658, 2072.6782,    0.0000,   -2.4769,    0.6354, 1016.2000,   83.0000,    2.0000,  266.6705,  -23.8146,  -24.1467,  243.4695,nan,   29.7915, 2068.8344,    0.0000,   -1.8740,    0.5663, 1016.2000,   83.0000,    2.0000,  243.4695,  -24.1467,72248
176005,2003-01-26 00:00:00,   32.4700,  266.1800,   79.0000,    2.8000,   -2.8000, 1017.2075, 1027.2000,   62.0000,    0.5800,    1.0000,    0.4744,   27.0789,  -23.0229,   85.1990,  379.0000, 2311.9574,    0.0000,   10.2902,    3.9000, 1017.2000,   83.0000,    1.0000,   27.0789,nan,  -91.3494,   85.1986,    0.0000, 2311.9574,    0.0000,    0.0000,    6.6670,   -1.1267, 1017.2000,   83.0000,    2.0000,   85.1986,  -91.3494,  -94.5630,   79.5303,    0.0000, 2311.8215,    0.0000,    0.0000,    6.1251,   -1.4482, 1017.2000,   83.0000,    2.0000,   79.5303,  -94.5630,72248
176021,2003-02-26 12:00:00,   32.4700,  266.1800,   79.0000,    1.1000,    0.6000, 1007.7388, 1017.7000,   61.0000,    0.8900,    1.0000,    0.8285,  -49.2992,  379.2245,    0.0000, 3051.5000,    0.0000,    0.0000,    6.9364,    0.0000, 1007.8000,   83.0000,    2.0000,  379.2245,  -49.2992,  -49.2992,  379.2245,    0.0000, 3051.5000,    0.0000,    0.0000,    6.9364,    0.0000, 1007.8000,   83.0000,    2.0000,  379.2245,  -49.2992,  -46.8473,  347.9353,    0.0000, 3051.4787,    0.0000,    0.0000,    6.5964,    0.0000, 1007.8000,   83.0000,    2.0000,  347.9353,  -46.8473,72248
176200,2005-01-07 00:00:00,   32.4700,  266.1800,   79.0000,    2.8000,   -3.3000, 1010.2756, 1020.2000,   61.0000,    0.4100,    1.0000,    0.3016,   11.1016,  -14.2285,  352.7986,  225.4211, 3285.2667,    0.0000,    9.2000,    2.8000, 1009.8000,   85.0000,    1.0000,   11.1016,nan,  -53.8206,   36.2662,nan,   14.2391, 1303.1870, 1471.7026,    8.5525,    0.1454, 1009.8000,   85.0000,    2.0000,   36.2662,  -53.8206,  -55.9221,   25.2652,   -6.6068, 1267.9935, 3132.5649,    0.0000,    8.1323,   -0.0544, 1009.8000,   85.0000,    2.0000,   25.2652,  -55.9221,72248
176341,2007-01-18 00:00:00,   32.4700,  266.1800,   79.0000,    2.0000,   -3.0000, 1021.9317, 1032.0000,   61.0000,    0.0600,    1.0000,   -0.0166,  -64.7056,   62.9782,nan,   67.0000, 3409.0000,    0.0000,    8.8696,    0.7000, 1021.4100,   85.0000,    2.0000,   62.9782,  -64.7056, -106.9240,   62.8683,    0.0000, 3340.4580,    0.0000,    0.0000,    6.9235,   -0.6228, 1021.4100,   85.0000,    2.0000,   62.8683, -106.9240, -104.8870,   58.7104,    0.0000, 3337.7659,    0.0000,    0.0000,    6.4672,   -0.6875, 1021.4100,   85.0000,    2.0000,   58.7104, -104.8870,72248
176376,2008-01-19 00:00:00,   32.4700,  266.1800,   79.0000,    1.1000,   -1.1000, 1014.0000, 1023.6000,   71.0000,    0.2100,    2.0000,    0.1631,    2.3415,  -40.0173,    1.1668,  129.0000, 1475.0000,    0.0000,    5.9160,    1.0000, 1013.2000,   85.0000,    1.0000,    2.3415,nan,  -52.7418,    0.2412,nan,   80.9939, 1416.4139,    0.0000,    6.1098,    0.6531, 1013.2000,   85.0000,    2.0000,    0.2412,  -52.7418,  -50.8905,    0.1860,nan,   77.3538, 1412.1166,    0.0000,    5.8073,    0.5913, 1013.2000,   85.0000,    2.0000,    0.1860,  -50.8905,72248
176552,2013-11-25 12:00:00,   32.4700,  266.1800,   79.0000,    0.6000,   -0.6000, 1015.7000, 1025.5000,   63.0000,    0.1100,    1.0000,    0.0857,  -38.5280,  143.6805,nan,   48.0000, 3432.0000,    0.0000,    7.8261,    0.6000, 1016.2600,   85.0000,    2.0000,  143.6805,  -38.5280,  -42.0376,  141.6182,nan,   31.4487, 3432.0000,    0.0000,    7.6718,    0.4304, 1016.2600,   85.0000,    2.0000,  141.6182,  -42.0376,  -40.1650,  130.8578,nan,   30.2821, 3432.0000,    0.0000,    7.2745,    0.3940, 1016.2600,   85.0000,    2.0000,  130.8578,  -40.1650,72248
176560,2014-02-12 00:00:00,   32.4700,  266.1800,   79.0000,   -1.1000,   -3.3000, 1012.6093, 1022.7000,   66.0000,   -3.3000,    1.0000,   -1.8552, -131.0239,   69.5656,    0.0000, 2694.0000,    0.0000,    0.0000,    8.3485,   -1.2000, 1012.9600,   85.0000,    2.0000,   69.5656, -131.0239, -139.5951,   66.8403,    0.0000, 2686.7111,    0.0000,    0.0000,    7.7517,   -1.7233, 1012.9600,   85.0000,    2.0000,   66.8403, -139.5951, -133.7604,   62.1679,    0.0000, 2686.0748,    0.0000,    0.0000,    7.3959,   -1.6747, 1012.9600,   85.0000,    2.0000,   62.1679, -133.7604,72248
176589,2015-02-24 12:00:00,   32.4700,  266.1800,   79.0000,   -2.8000,   -4.4000, 1016.2095, 1026.4000,   71.0000,   -4.4000,    2.0000,   -3.2285, -154.2093,   77.7279,    0.0000, 3233.0000,    0.0000,    0.0000,    7.8313,   -3.2000, 1016.0300,   85.0000,    2.0000,   77.7279, -154.2093, -154.7608,   91.3236,    0.0000, 2789.3633,    0.0000,    0.0000,    7.4528,   -3.3885, 1016.0300,   85.0000,    2.0000,   91.3236, -154.7608, -147.8298,   84.7897,    0.0000, 2761.0809,    0.0000,    0.0000,    7.1630,   -3.2430, 1016.0300,   85.0000,    2.0000,   84.7897, -147.8298,72248
176658,2017-01-06 12:00:00,   32.4700,  266.1800,   79.0000,    1.1000,   -3.9000, 1011.4026, 1021.4000,   61.0000,   -3.9000,    1.0000,   -0.8167,    1.3657, -305.6430,   39.9480,   87.0000, 2880.0000,    0.0000,    9.8011,    0.9000, 1010.8400,   85.0000,    1.0000,    1.3657,nan, -343.2265,   33.3527,    0.0000, 2874.5818,    0.0000,    0.0000,    7.9542,   -0.6824, 1010.8400,   85.0000,    2.0000,   33.3527, -343.2265, -331.7485,   30.6210,    0.0000, 2874.1766,    0.0000,    0.0000,    7.4859,   -0.7628, 1010.8400,   85.0000,    2.0000,   30.6210, -331.7485,72248
176812,1983-12-24 12:00:00,   25.9000,  262.5700,    6.0000,   -0.6000,   -0.6000, 1031.5000, 1032.1000,   66.0000,   -0.6000,    1.0000,   -0.5679,  -38.7918,  434.2513,    0.0000,nan,    0.0000,    0.0000,    7.3171,   -0.6000, 1028.7000,    7.0000,    2.0000,  434.2513,  -38.7918,  -43.0942,  410.0978,    0.0000, 2487.9829,    0.0000,    0.0000,    6.5366,   -1.0797, 1028.7000,    7.0000,    2.0000,  410.0978,  -43.0942,  -41.3427,  374.5209,    0.0000, 2485.2438,    0.0000,    0.0000,    6.1777,   -1.0593, 1028.7000,    7.0000,    2.0000,  374.5209,  -41.3427,72250
177643,2014-01-29 12:00:00,   25.9000,  262.5700,    6.0000,    0.6000,   -1.1000, 1029.8000, 1030.2000,   63.0000,   -0.0800,    1.0000,   -0.1007,  -64.0526,   24.6937,nan,   30.0000, 2951.0000,    0.0000,    1.1788,    0.6000, 1028.8600,    7.0000,    2.0000,   24.6937,  -64.0526,  -79.2736,   24.5303,    0.0000, 2945.4595,    0.0000,    0.0000,    0.7300,   -0.0554, 1028.8600,    7.0000,    2.0000,   24.5303,  -79.2736,  -76.1746,   22.8484,    0.0000, 2945.0802,    0.0000,    0.0000,    0.6553,   -0.1002, 1028.8600,    7.0000,    2.0000,   22.8484,  -76.1746,72250
177765,1994-02-10 12:00:00,   27.7700,  262.5000,   13.0000,   -0.6000,   -1.7000, 1016.9000, 1018.6000,   63.0000,   -1.0300,    1.0000,   -0.9921, -128.4180,  362.8988,    0.0000,nan,    0.0000,    0.0000,    9.0379,   -0.3000, 1016.5000,   14.0000,    2.0000,  362.8988, -128.4180, -136.9916,  342.9299,    0.0000, 3438.2969,    0.0000,    0.0000,    7.8059,   -0.9000, 1016.5000,   14.0000,    2.0000,  342.9299, -136.9916, -131.2650,  312.6491,    0.0000, 3435.7400,    0.0000,    0.0000,    7.3534,   -0.8969, 1016.5000,   14.0000,    2.0000,  312.6491, -131.2650,72251
178660,1979-02-17 00:00:00,   28.8500,  263.0800,   36.0000,    1.0000,   -2.0000, 1020.8000, 1025.0000,   61.0000,   -0.1800,    1.0000,   -0.2169,    4.9587,  -42.6756,  457.4936,  171.8723,    0.0000,    0.0000,    9.8546,    1.6000, 1019.1000,   33.0000,    1.0000,    4.9587,nan,  -56.4025,  457.4936,    0.0000, 3126.9200,    0.0000,    0.0000,    7.0280,   -0.1497, 1019.1000,   33.0000,    2.0000,  457.4936,  -56.4025,  -55.2387,  417.4748,    0.0000, 3030.8700,    0.0000,    0.0000,    6.4932,   -0.2693, 1019.1000,   33.0000,    2.0000,  417.4748,  -55.2387,72255
178720,1981-01-18 12:00:00,   28.8500,  263.0800,   36.0000,    5.0000,   -7.0000, 1030.0000, 1034.2000,   61.0000,    0.6500,    1.0000,    0.4604,  224.7070,    0.0000,    0.0000, 2629.4615,    0.0000,    0.0000,    6.1224,    5.0000, 1030.0000,   33.0000,    0.0000,nan,nan,  -70.9708,   61.1283,nan,   51.7245, 2509.1410,    0.0000,    6.4125,    0.4552, 1030.0000,   33.0000,    2.0000,   61.1283,  -70.9708,  -81.2162,   54.1714,nan,   11.8148, 2498.7593,    0.0000,    6.1673,    0.1005, 1030.0000,   33.0000,    2.0000,   54.1714,  -81.2162,72255
178762,1982-01-12 12:00:00,   28.8500,  263.0800,   36.0000,   -1.1000,   -1.7000, 1011.4000, 1015.6000,   66.0000,   -1.3300,    1.0000,   -1.2732,  -16.3670,  349.4148,    0.0000, 3373.9048,    0.0000,    0.0000,   -5.6180,   -0.7000, 1012.8000,   33.0000,    2.0000,  349.4148,  -16.3670,  -18.1084,  326.5958,    0.0000, 3034.9262,    0.0000,    0.0000,   -5.0628,   -0.7000, 1012.8000,   33.0000,    2.0000,  326.5958,  -18.1084,  -17.3399,  301.0409,    0.0000, 3011.1762,    0.0000,    0.0000,   -4.7288,   -0.6624, 1012.8000,   33.0000,    2.0000,  301.0409,  -17.3399,72255
178865,1985-01-12 12:00:00,   28.8500,  263.0800,   36.0000,   -0.6000,   -1.1000, 1030.2000, 1034.4000,   87.0000,   -0.8000,    1.0000,   -0.7624, -105.2800,   12.0593,    0.0000, 2522.0000,    0.0000,    0.0000,   10.2088,   -0.1000, 1029.3000,   33.0000,    2.0000,   12.0593, -105.2800, -118.4267,    8.3133,    0.0000, 2338.1149,    0.0000,    0.0000,   10.3564,   -0.2630, 1029.3000,   33.0000,    2.0000,    8.3133, -118.4267, -113.5049,    7.5522,    0.0000, 2325.5333,    0.0000,    0.0000,    9.9057,   -0.2607, 1029.3000,   33.0000,    2.0000,    7.5522, -113.5049,72255
178866,1985-01-13 00:00:00,   28.8500,  263.0800,   36.0000,   -3.3000,   -4.4000, 1030.0000, 1034.2000,   79.0000,   -3.6800,    2.0000,   -3.5278, -174.1390,    1.5337,   -1.7926, 1735.7727,    0.0000,    0.0000,    8.2329,   -2.5000, 1030.2000,   33.0000,    2.0000,    1.5337, -174.1390, -184.3845,    0.2237,   -4.0088, 1604.7213,    0.0000,    0.0000,    7.5032,   -2.9855, 1030.2000,   33.0000,    2.0000,    0.2237, -184.3845, -177.0395,    0.1648,   -3.9369, 1595.5384,    0.0000,    0.0000,    7.1767,   -2.8811, 1030.2000,   33.0000,    2.0000,    0.1648, -177.0395,72255
178867,1985-01-13 12:00:00,   28.8500,  263.0800,   36.0000,   -1.7000,   -2.8000, 1025.3000, 1029.5000,   79.0000,   -2.1100,    2.0000,   -2.0204, -123.8065,   58.5790,    0.0000, 3592.5484,    0.0000,    0.0000,    7.9229,   -1.7000, 1025.8000,   33.0000,    2.0000,   58.5790, -123.8065, -131.7997,   46.8965,    0.0000, 2102.5557, 3514.3621,    0.0000,    7.6304,   -2.0540, 1025.8000,   33.0000,    2.0000,   46.8965, -131.7997, -126.3800,   43.0350,    0.0000, 2097.2835, 3508.6261,    0.0000,    7.3054,   -1.9782, 1025.8000,   33.0000,    2.0000,   43.0350, -126.3800,72255
179623,1978-01-31 12:00:00,   31.9500,  257.8200,  872.0000,    1.0000,   -2.0000,  922.8000, 1024.0000,   61.0000,   -0.2600,    1.0000,   -0.2842,  -85.8616,   62.4684,    0.0000, 2387.1667,    0.0000,    0.0000,    7.2391,    0.0000,  923.5000,  873.0000,    2.0000,   62.4684,  -85.8616,  -86.6144,   32.4462,  -13.9917, 1472.0692,    0.0000,    0.0000,    6.1538,   -0.6446,  923.5000,  873.0000,    2.0000,   32.4462,  -86.6144,  -82.1579,   30.2210,  -15.9441, 1470.0312,    0.0000,    0.0000,    5.7754,   -0.6537,  923.5000,  873.0000,    2.0000,   30.2210,  -82.1579,72265
179651,1978-12-30 12:00:00,   31.9500,  257.8200,  872.0000,    2.0000,    0.0000,  915.3000, 1014.3000,   61.0000,    1.1000,    1.0000,    1.0097,   -1.1014,  318.0553,    0.0000, 2220.1935,    0.0000,    0.0000,  -15.6118,    0.0000,  915.0000,  873.0000,    2.0000,  318.0553,   -1.1014,   -1.9362,  233.8032,    0.0000, 2086.0158,    0.0000,    0.0000,  -16.7287,   -0.5294,  915.0000,  873.0000,    2.0000,  233.8032,   -1.9362,   -1.8834,  211.9577,    0.0000, 2076.2258,    0.0000,    0.0000,  -15.5272,   -0.5363,  915.0000,  873.0000,    2.0000,  211.9577,   -1.8834,72265
179653,1979-02-05 12:00:00,   31.9500,  257.8200,  872.0000,   -2.0000,   -4.0000,  918.1000, 1019.0000,   79.0000,   -2.7700,    2.0000,   -2.6550,  -79.5311,    4.7417,  -40.0476, 1305.6000,    0.0000,    0.0000,    6.5539,   -1.1000,  918.1000,  873.0000,    2.0000,    4.7417,  -79.5311,  -81.2657,    4.7417,  -41.2601, 1305.6000,    0.0000,    0.0000,    4.7757,   -1.9411,  918.1000,  873.0000,    2.0000,    4.7417,  -81.2657,  -77.1756,    4.4294,  -38.9193, 1305.5166,    0.0000,    0.0000,    4.4202,   -1.8987,  918.1000,  873.0000,    2.0000,    4.4294,  -77.1756,72265
179654,1979-02-06 00:00:00,   31.9500,  257.8200,  872.0000,   -4.0000,   -7.0000,  914.7000, 1016.2000,   71.0000,   -5.0300,    2.0000,   -4.8432,  -97.9275,    1.4325,  -24.7502, 1549.5714,    0.0000,    0.0000,   -4.3379,   -3.3000,  914.3000,  873.0000,    2.0000,    1.4325,  -97.9275, -100.0353,    1.4325,  -24.7502, 1549.5714,    0.0000,    0.0000,   -6.8880,   -4.4169,  914.3000,  873.0000,    2.0000,    1.4325, -100.0353,  -95.1183,    1.3347,  -23.3415, 1549.2258,    0.0000,    0.0000,   -6.7873,   -4.2933,  914.3000,  873.0000,    2.0000,    1.3347,  -95.1183,72265
179668,1980-01-12 00:00:00,   31.9500,  257.8200,  872.0000,    7.0000,   -9.0000,  923.1000, 1023.0000,   79.0000,    0.9800,    2.0000,    0.7170,   80.9761,   -2.3558,   24.5085,  682.6250, 1516.9492,    0.0000,    9.9099,    6.7000,  922.8000,  873.0000,    1.0000,   80.9761,nan, -105.9299,    8.3664,nan,   68.1848, 1454.5190,    0.0000,    7.3727,    0.5830,  922.8000,  873.0000,    2.0000,    8.3664, -105.9299, -114.1745,    7.3688,nan,   15.8884, 1448.0905,    0.0000,    6.8763,    0.1285,  922.8000,  873.0000,    2.0000,    7.3688, -114.1745,72265
179671,1980-02-01 00:00:00,   31.9500,  257.8200,  872.0000,   -3.0000,   -6.0000,  929.6000, 1033.0000,   66.0000,   -4.0700,    1.0000,   -3.9150, -131.9031,   39.1975,   -0.2323, 1944.5806,    0.0000,    0.0000,    1.5766,   -3.9000,  930.2000,  873.0000,    2.0000,   39.1975, -131.9031, -138.0788,   39.1975,   -0.2323, 1944.5806,    0.0000,    0.0000,   -1.2820,   -5.1692,  930.2000,  873.0000,    2.0000,   39.1975, -138.0788, -132.0932,   36.5047,   -0.2244, 1943.6457,    0.0000,    0.0000,   -1.4869,   -5.0360,  930.2000,  873.0000,    2.0000,   36.5047, -132.0932,72265
179673,1980-02-18 00:00:00,   31.9500,  257.8200,  872.0000,   -2.0000,   -2.0000,  913.0000, 1014.3000,   66.0000,   -2.0000,    1.0000,   -1.8925,  -87.7627,   23.7416,  -12.4292, 1692.5152,    0.0000,    0.0000,    8.3507,   -1.7000,  912.6000,  873.0000,    2.0000,   23.7416,  -87.7627,  -90.0465,   23.7416,  -12.4292, 1692.5152,    0.0000,    0.0000,    7.7839,   -1.9715,  912.6000,  873.0000,    2.0000,   23.7416,  -90.0465,  -85.8121,   22.2179,  -11.6968, 1692.3414,    0.0000,    0.0000,    7.4066,   -1.8853,  912.6000,  873.0000,    2.0000,   22.2179,  -85.8121,72265
179724,1982-01-13 00:00:00,   31.9500,  257.8200,  872.0000,    1.7000,  -12.8000,  912.0000, 1012.1000,   61.0000,   -2.9300,    1.0000,   -2.9771,   10.5973,  -26.6196,   75.1368,  215.6800, 1572.0000,    0.0000,   11.0909,    3.3000,  910.6000,  873.0000,    1.0000,   10.5973,nan, -121.9528,   37.1670,  -30.1975, 1489.1869,    0.0000,    0.0000,    7.6865,   -2.1713,  910.6000,  873.0000,    2.0000,   37.1670, -121.9528, -124.6796,   32.5329,  -28.9501, 1479.8582,    0.0000,    0.0000,    7.1630,   -2.4631,  910.6000,  873.0000,    2.0000,   32.5329, -124.6796,72265
179742,1982-11-24 12:00:00,   31.9500,  257.8200,  872.0000,   -1.8000,   -8.7000,  930.4000, 1032.6000,   79.0000,   -4.1100,    2.0000,   -4.0116, -303.7728,    1.9411,    0.0000, 2533.9545,    0.0000,    0.0000,    9.1047,   -1.3000,  929.6000,  873.0000,    2.0000,    1.9411, -303.7728, -447.3231,    1.6643,    0.0000, 2502.0336,    0.0000,    0.0000,    7.7654,   -4.3653,  929.6000,  873.0000,    2.0000,    1.6643, -447.3231, -440.1667,    1.5338,    0.0000, 2499.9547,    0.0000,    0.0000,    7.4506,   -4.4025,  929.6000,  873.0000,    2.0000,    1.5338, -440.1667,72265
179743,1982-11-25 00:00:00,   31.9500,  257.8200,  872.0000,   -1.5000,   -6.5000,  928.9000, 1031.7000,   79.0000,   -3.2900,    2.0000,   -3.1983, -221.4380,   60.4527,    0.0000, 2537.7500,    0.0000,    0.0000,    7.5901,   -1.5000,  928.9000,  873.0000,    2.0000,   60.4527, -221.4380, -287.9534,   56.7387,    0.0000, 2488.3196,    0.0000,    0.0000,    8.6299,   -3.3837,  928.9000,  873.0000,    2.0000,   56.7387, -287.9534, -280.6412,   52.3415,    0.0000, 2484.7551,    0.0000,    0.0000,    8.4472,   -3.3605,  928.9000,  873.0000,    2.0000,   52.3415, -280.6412,72265
179746,1982-12-10 00:00:00,   31.9500,  257.8200,  872.0000,    0.2000,   -0.5000,  924.5000, 1026.5000,   61.0000,   -0.1000,    1.0000,   -0.1062,  -24.9204,    5.5471,nan,    9.9091,  682.0000, 2949.3548,   -0.4283,    0.2000,  925.5000,  873.0000,    2.0000,    5.5471,  -24.9204,  -28.4495,    4.0110,   -1.8929,  664.6364,  855.3338, 2861.5703,   -0.6643,   -0.0938,  925.5000,  873.0000,    2.0000,    4.0110,  -28.4495,  -27.2515,    3.6659,   -1.8785,  663.3579,  852.7025, 2855.4550,   -0.6422,   -0.1088,  925.5000,  873.0000,    2.0000,    3.6659,  -27.2515,72265
179748,1982-12-27 00:00:00,   31.9500,  257.8200,  872.0000,   -1.7000,   -3.0000,  916.6000, 1017.7000,   71.0000,   -2.2200,    2.0000,   -2.1176, -165.9927,    1.0505,  -46.0151, 1345.5000,    0.0000,    0.0000,    6.1977,   -1.7000,  916.7000,  873.0000,    2.0000,    1.0505, -165.9927, -180.7982,    0.2157,  -54.4697, 1320.2324,    0.0000,    0.0000,    5.9345,   -2.1888,  916.7000,  873.0000,    2.0000,    0.2157, -180.7982, -173.1433,    0.1687,  -51.9099, 1318.4597,    0.0000,    0.0000,    5.6615,   -2.1086,  916.7000,  873.0000,    2.0000,    0.1687, -173.1433,72265
179817,1985-12-11 00:00:00,   31.9500,  257.8200,  872.0000,    0.8000,   -0.2000,  917.4000, 1018.0000,   66.0000,    0.3600,    1.0000,    0.3250,  -54.8653,  254.4775,nan,   17.5385,    0.0000,    0.0000,    7.2968,    0.2000,  917.0000,  873.0000,    2.0000,  254.4775,  -54.8653,  -57.8480,   62.7156,   -0.8112, 1158.0434, 1305.9125,    0.0000,    7.0568,   -0.0954,  917.0000,  873.0000,    2.0000,   62.7156,  -57.8480,  -55.0969,   57.1723,  -54.6971, 1152.5555,    0.0000,    0.0000,    6.6884,   -0.1103,  917.0000,  873.0000,    2.0000,   57.1723,  -55.0969,72265
179872,1987-12-26 00:00:00,   31.9500,  257.8200,  872.0000,   -3.6000,   -4.8000,  916.7000, 1018.5000,   71.0000,   -4.0400,    2.0000,   -3.8629, -260.5008,   67.1131,    0.0000, 2405.2000,    0.0000,    0.0000,    7.5214,   -3.3000,  915.7000,  873.0000,    2.0000,   67.1131, -260.5008, -283.2493,   27.7862,   -2.3327, 1786.3288,    0.0000,    0.0000,    7.4081,   -3.7021,  915.7000,  873.0000,    2.0000,   27.7862, -283.2493, -272.6574,   25.1076,   -4.0201, 1756.7460,    0.0000,    0.0000,    7.1436,   -3.5494,  915.7000,  873.0000,    2.0000,   25.1076, -272.6574,72265
179942,1993-01-01 00:00:00,   31.9500,  257.8200,  872.0000,   -0.6000,   -2.8000,  925.3000, 1026.1000,   66.0000,   -1.4800,    1.0000,   -1.4355,  -58.1997,  362.8328,    0.0000, 2831.2857,    0.0000,    0.0000,   -1.4056,   -0.8000,  924.7900,  873.0000,    2.0000,  362.8328,  -58.1997,  -65.5020,  344.2022,    0.0000, 2796.3484,    0.0000,    0.0000,   -2.5800,   -1.5349,  924.7900,  873.0000,    2.0000,  344.2022,  -65.5020,  -62.8090,  315.8158,    0.0000, 2794.0387,    0.0000,    0.0000,   -2.5290,   -1.5048,  924.7900,  873.0000,    2.0000,  315.8158,  -62.8090,72265
179943,1993-01-01 12:00:00,   31.9500,  257.8200,  872.0000,   -1.7000,   -2.8000,  925.7000, 1028.0000,   66.0000,   -2.1400,    1.0000,   -2.0395,  -85.0504,  274.6325,    0.0000, 2509.2000,    0.0000,    0.0000,    5.0847,   -2.1000,  925.5000,  873.0000,    2.0000,  274.6325,  -85.0504,  -89.8205,  253.0671,    0.0000, 2488.1885,    0.0000,    0.0000,    4.3325,   -2.5767,  925.5000,  873.0000,    2.0000,  253.0671,  -89.8205,  -85.8771,  232.4955,    0.0000, 2486.7199,    0.0000,    0.0000,    4.0814,   -2.4787,  925.5000,  873.0000,    2.0000,  232.4955,  -85.8771,72265
